region_name,district_name,cluster_name,household_id
Central,Rakai,Kizinga,RAK-KIZ-JAC-M-181731
Central,Rakai,Kizinga,RAK-KIZ-OMA-M-175229
Central,Rakai,Kizinga,RAK-KIZ-NUW-M-181003
Central,Rakai,Kizinga,RAK-KIZ-TAM-F-163656
Central,Rakai,Kizinga,RAK-KIZ-LID-F-131019
Central,Rakai,Kizinga,RAK-KIZ-JAC-M-162202
Central,Rakai,Kizinga,RAK-KIZ-KES-F-110018
Central,Rakai,Kizinga,RAK-KIZ-APO-F-164846
Central,Rakai,Kizinga,RAK-KIZ-AGB-M-122258
Central,Rakai,Kizinga,RAK-KIZ-GIL-M-165429
East,Luuka,Kawanga,LUU-KAW-RIC-M-155905
South West,Mitooma,Kabarore,MIT-BUR-ADD-F-102534-5
East,Luuka,Kawanga,Nantamali,Project assistant,LUU-NAN-EDI-F-150255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.92898,45567.50235721065,45567.52408638889
East,Luuka,Kawanga,Nantamali,Project assistant,LUU-NAN-SAU-M-152230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.4754,45567.526229386574,45567.55024211806
East,Luuka,Kawanga,Nantamali,Project assistant,LUU-NAN-JUR-M-142322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.40043,45567.46323302083,45567.474102314816
East,Luuka,Kawanga,Nantamali,Project assistant,LUU-NAN-GEO-M-143041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.89059,45567.435280289355,45567.46298700231
East,Luuka,Kawanga,Nantamali,Project assistant,LUU-NAN-RIC-M-160903,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.09124,45566.54741289352,45566.55686708333
East,Luuka,Kawanga,Nantamali,Project assistant,LUU-NAN-GOD-M-105921,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.64812,45567.662770902774,45567.67233400463
East,Luuka,Kawanga,Nantamali,Project assistant,LUU-NAN-STA-M-113939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11.66656,45567.67371585648,45567.68457329861
East,Luuka,Kawanga,Nantamali,Project assistant,LUU-NAN-SUR-M-110720,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.92349,45567.68669190972,45567.69341231482
South West,Mitooma,Kabarore,Rubaare_B,Project assistant,MIT-RUB-TUM-M-201840-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.67264,45570.47615482639,45570.482862523146
South West,Mitooma,Kabarore,Rubaare_B,Project assistant,MIT-RUB-YEB-M-115019-9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.49446,45570.40800884259,45570.44060954861
